"","Editd_g","Kill_cd","Distance"
"10421",3,1,15243.24167753
"10422",11,1,37242.65965857
"10423",6,1,25760.40926197
"10424",13,1,16419.18754709
"10425",3,1,33459.24309578
"10426",5,1,27376.55702398
"10427",5,1,66160.25541954
"10428",14,1,36298.72231256
"10429",5,1,18702.31588887
"10430",0,4,16070.86581662
"10431",10,1,37696.41330879
"10432",8,1,34966.44560294
"10433",16,1,49289.4323668
"10434",11,1,49289.4323668
"10435",5,1,30938.91373902
"10436",3,1,13886.60202838
"10437",9,1,34515.55001099
"10438",15,2,30938.91373902
"10439",0,1,34966.44560294
"10440",2,1,24687.4455383
"10441",1,2,6722.46636068
"10442",7,1,35864.89070541
"10443",9,1,31248.44925193
"10444",5,1,47361.05244774
"10445",3,1,7487.16647613
"10446",7,1,37690.9757074
"10447",6,1,19745.64662388
"10448",6,1,26754.49051301
"10449",9,1,40317.57165432
"10450",4,1,22904.25289873
"10451",3,1,30022.27501132
"10452",0,2,35230.73687936
"10453",0,1,22516.80745327
"10454",5,1,31680.42654341
"10455",7,1,48586.14745444
"10456",4,1,32905.37692036
"10457",14,1,24349.95692965
"10458",3,1,28061.95270826
"10459",3,1,39300.495289
"10460",14,1,22324.66806677
"10461",9,1,34357.35864609
"10462",5,1,43863.80680979
"10463",16,1,55180.48170255
"10464",7,1,65654.52851004
"10465",9,1,35754.82352421
"10466",5,1,47933.4033568
"10467",7,1,44304.25503392
"10468",0,1,46391.45456452
"10469",4,1,15959.37540535
"10470",17,1,36298.72231256
"10471",14,1,36951.77978902
"10472",13,1,31564.50644148
"10473",0,1,42080.29979082
"10474",0,1,46465.92401772
"10475",0,1,20672.01985063
"10476",2,1,25680.1755682
"10477",11,1,39011.94237327
"10478",3,1,57644.14185321
"10479",0,1,31680.42654341
"10480",0,1,44151.420735
"10481",0,1,29660.03112392
"10482",0,1,29660.03112392
"10483",0,1,30866.28213542
"10484",0,1,27251.05970492
"10485",0,1,56487.36945589
"10486",0,1,32298.76398829
"10487",0,1,33171.62185141
"10488",0,1,44971.32220156
"10489",2,4,29441.45941162
"10490",0,2,10957.2745603
"10491",8,2,19381.15451019
"10492",2,2,19381.15451019
"10493",7,1,50816.71701483
"10494",5,1,19491.20391914
"10495",2,1,25961.13732886
"10496",5,1,23882.30717326
"10497",4,1,51384.04958932
"10498",5,1,15185.97468399
"10499",3,1,31662.85800623
"10500",3,2,22682.58354679
"10501",5,1,22769.14247467
"10502",2,2,12469.92926361
"10503",2,1,27987.51518589
"10504",3,1,24762.73927491
"10505",7,1,5121.55334836
"10506",2,1,31620.07724189
"10507",3,2,5482.27794049
"10508",24,1,18332.65844976
"10509",0,1,22797.60565086
"10510",22,1,53037.26807872
"10511",2,2,11273.96227294
"10512",2,2,11273.96227294
"10513",3,1,25161.63471403
"10514",2,1,6656.07999574
"10515",4,1,23065.96113502
"10516",9,1,23931.33143586
"10517",2,1,10959.6435933
"10518",6,2,10478.94884334
"10519",4,1,33714.45094306
"10520",3,1,22611.50951685
"10521",4,1,29588.21089286
"10522",4,1,18818.52309494
"10523",4,1,23786.26995698
"10524",5,1,32964.20096141
"10525",1,1,25577.47350974
"10526",4,1,11876.33129957
"10527",0,6,12950.88781692
"10528",14,1,38063.34807666
"10529",0,6,10718.07288159
"10530",3,2,22931.91232807
"10531",0,4,23938.05281204
"10532",3,1,15039.11284525
"10533",0,4,21721.60555642
"10534",3,2,12176.27142434
"10535",0,2,4933.70882216
"10536",0,1,21615.17826584
"10537",0,1,11312.90731771
"10538",0,2,2918.59138796
"10539",2,4,1212.22826584
"10540",3,1,19103.76358268
"10541",2,1,23682.756396
"10542",0,2,21321.82313439
"10543",8,1,17992.39257744
"10544",19,1,28853.49585138
"10545",12,1,29690.39077387
"10546",2,2,21794.44323471
"10547",5,2,6825.12096323
"10548",0,2,418.45711568
"10549",0,1,22271.10480358
"10550",10,1,56875.75919082
"10551",2,1,56875.75919082
"10552",5,1,57473.49220525
"10553",8,1,52625.09846427
"10554",16,1,68712.51311404
"10555",5,1,54963.13852826
"10556",17,1,57473.49220525
"10557",0,1,51944.60332022
"10558",2,2,39706.28201006
"10559",0,2,31173.60184922
"10560",19,2,49983.96995736
"10561",6,1,36842.59177023
"10562",0,1,56566.55913968
"10563",9,1,28671.14692115
"10564",2,1,27463.01781001
"10565",1,1,50074.8140312
"10566",4,1,62961.12149454
"10567",3,1,50859.68748308
"10568",13,2,31819.52663401
"10569",1,2,31819.52663401
"10570",1,2,31819.52663401
"10571",1,2,31819.52663401
"10572",2,2,19483.67755809
"10573",3,1,57961.32141967
"10574",5,2,59227.53614411
"10575",16,1,75105.37738932
"10576",0,1,28948.21874912
"10577",12,4,66841.53635657
"10578",16,1,57241.03724787
"10579",5,1,46623.45882553
"10580",11,1,75882.6869065
"10581",13,1,65952.9124038
"10582",3,1,29572.25909767
"10583",4,1,43490.62587273
"10584",5,1,39029.19270169
"10585",17,1,27355.43226665
"10586",4,4,44663.82654476
"10587",66,2,42383.47663643
"10588",0,2,42383.47663643
"10589",0,2,42383.47663643
"10590",0,2,42383.47663643
"10591",2,1,58462.09875302
"10592",2,1,63365.66934286
"10593",0,1,62681.92752817
"10594",2,1,33217.47904255
"10595",11,1,25621.52230664
"10596",21,1,81599.76229276
"10597",0,1,23462.83991411
"10598",2,2,28444.34623586
"10599",5,1,75550.98381532
"10600",2,1,21687.60964031
"10601",11,1,84895.97009052
"10602",12,1,81913.30182537
"10603",3,2,23683.93689099
"10604",2,2,15492.45032106
"10605",2,2,15492.45032106
"10606",15,1,16401.57870049
"10607",19,1,85041.15789354
"10608",4,1,34836.03325493
"10609",4,1,26188.70241326
"10610",0,2,11075.88578837
"10611",2,1,27067.21406145
"10612",0,2,33172.31475163
"10613",0,2,33172.31475163
"10614",1,1,11792.95910396
"10615",1,1,22516.47768795
"10616",3,2,34669.04186644
"10617",1,1,27597.28985762
"10618",5,1,12706.7059742
"10619",0,1,52227.8828796
"10620",10,1,83370.00491761
"10621",0,1,48647.91052149
"10622",7,1,49063.93007468
"10623",5,1,64255.59151456
"10624",11,1,56080.23056531
"10625",8,1,53250.38151306
"10626",2,1,63391.18916273
"10627",0,1,67601.81325783
"10628",2,1,50248.8872961
"10629",14,1,60758.43657053
"10630",3,1,77174.44137005
"10631",5,2,13611.7084242
"10632",4,1,50229.53582024
"10633",0,1,67818.42661862
"10634",0,1,46046.51852483
"10635",0,1,50051.44452166
"10636",2,1,38216.11534626
"10637",0,1,32894.68709178
"10638",25,1,27580.43826617
"10639",13,1,21461.46637794
"10640",6,1,24607.33730848
"10641",0,1,24607.33730848
"10642",9,1,25479.83304554
"10643",5,1,28402.58735065
"10644",18,1,8822.69442889
"10645",3,1,12672.23961746
"10646",9,1,14865.95214785
"10647",6,1,13257.2881648
"10648",3,1,12672.23961746
"10649",6,1,16010.13731904
"10650",4,1,23695.88502412
"10651",4,1,1778.27820304
"10652",17,1,24221.43557316
"10653",5,2,1778.27820304
"10654",4,1,13187.6164265
"10655",6,1,22930.64400115
"10656",8,1,5849.77509385
"10657",5,1,6246.90125614
"10658",6,1,12461.96787353
"10659",19,1,20710.51185865
"10660",4,4,11769.25662793
"10661",11,1,28702.9427811
"10662",7,1,13122.50929201
"10663",5,1,10700.11351828
"10664",5,1,8167.39929603
"10665",3,1,15319.38103575
"10666",2,2,6929.06329219
"10667",99,6,11053.08540429
"10668",66,6,11053.08540429
"10669",2,2,6370.91436085
"10670",14,2,9959.55933396
"10671",1,1,55251.43233659
"10672",2,1,64848.94119514
"10673",3,1,54888.22468289
"10674",0,1,41951.53344998
"10675",20,1,54814.97553643
"10676",2,1,55990.05917184
"10677",2,1,17421.54043194
"10678",2,1,67195.97391872
"10679",7,1,90023.69943764
"10680",5,1,15657.04474129
"10681",6,1,83084.28580994
"10682",4,1,76873.94891383
"10683",3,1,59919.58211953
"10684",0,1,16985.11426677
"10685",0,2,43815.55147369
"10686",14,1,20810.65821986
"10687",5,4,28988.80623476
"10688",8,4,8163.08959775
"10689",0,1,4233.96112447
"10690",9,1,4233.96112447
"10691",7,1,25542.39212813
"10692",2,1,5053.40886271
"10693",8,1,33098.2181292
"10694",2,1,43281.70948879
"10695",3,2,714.25685622
"10696",16,1,12780.47233842
"10697",12,1,12780.47233842
"10698",17,1,4930.21635611
"10699",8,1,19192.30629755
"10700",8,1,11741.51408596
"10701",0,1,13958.25817475
"10702",21,1,5889.66229642
"10703",7,1,17908.04620394
"10704",6,2,17908.04620394
"10705",0,2,17908.04620394
"10706",0,2,17908.04620394
"10707",11,1,6087.59807922
"10708",2,1,23952.19814651
"10709",2,1,7280.59883279
"10710",4,1,8708.13616508
"10711",11,1,7866.85394412
"10712",0,4,1560.16473131
"10713",66,5,4374.83751607
"10714",8,1,41113.70085971
"10715",3,1,23029.90816537
"10716",11,1,3340.60918936
"10717",0,1,17221.56380417
"10718",0,2,21393.04748719
"10719",0,3,29003.04733581
"10720",0,3,14850.52197239
"10721",4,2,13750.0595142
"10722",2,2,16669.13295644
"10723",11,4,21965.79759653
"10724",0,2,29349.07232619
"10725",1,1,11637.53232708
"10726",4,1,9171.1068509
"10727",2,1,25552.27882252
"10728",1,1,13322.89089882
"10729",2,1,10896.17389402
"10730",3,1,10562.9629594
"10731",8,1,5463.57436999
"10732",2,1,13788.73898424
"10733",1,1,5877.22872335
"10734",3,1,9107.76883075
"10735",8,1,5999.20884459
"10736",14,1,13136.15109883
"10737",4,2,8426.44811685
"10738",4,2,9660.94673073
"10739",7,1,9857.8250453
"10740",5,1,30782.22880855
"10741",14,4,56461.89368624
"10742",7,1,18936.75389648
"10743",2,1,28945.77294558
"10744",0,1,14969.46658978
"10745",4,1,48884.80214846
"10746",0,4,50924.7403447
"10747",9,1,45994.96850144
"10748",25,1,49971.15907996
"10749",3,1,10878.47132023
"10750",17,1,29312.82825177
"10751",5,1,38006.20511285
"10752",13,1,20998.95403363
"10753",2,1,39376.22333453
"10754",4,1,49971.15907996
"10755",3,1,46986.75347628
"10756",8,1,14436.66157452
"10757",10,1,47108.25980084
"10758",16,1,51879.97855962
"10759",2,3,32186.26918211
"10760",4,1,39376.22333453
"10761",0,2,24984.43361538
"10762",0,2,24984.43361538
"10763",16,1,48849.02620016
"10764",0,1,38047.35082464
"10765",5,1,22888.31954531
"10766",11,1,31099.9774312
"10767",5,1,54080.21886392
"10768",3,1,25530.01740939
"10769",5,1,23173.58090549
"10770",11,1,13833.96057808
"10771",0,1,32167.39518616
"10772",0,1,37452.04927537
"10773",0,2,35556.94356455
"10774",8,1,26570.67416186
"10775",8,1,27544.70494061
"10776",0,2,16826.29320309
"10777",3,1,39899.81390225
"10778",9,4,30012.35773214
"10779",99,2,37760.73261141
"10780",0,2,38036.25294639
"10781",3,1,35377.55934818
"10782",0,6,25760.50935321
"10783",3,2,23627.56734147
"10784",0,1,17092.03841391
"10785",21,1,18033.45380645
"10786",5,1,3454.90360244
"10787",7,1,16891.75185755
"10788",0,1,27983.74372259
"10789",7,1,10433.22906238
"10790",0,2,1279.56899775
"10791",3,2,3309.95352242
"10792",2,2,9047.66316145
"10793",8,1,107509.13806023
"10794",4,1,73957.54855345
"10795",5,1,85877.30034907
"10796",3,1,110208.34204585
"10797",2,1,112098.97321361
"10798",2,1,112098.97321361
"10799",6,1,111925.17732052
"10800",8,1,111925.17732052
"10801",18,1,118438.07047555
"10802",8,1,105454.933558
"10803",13,1,108561.0096068
"10804",9,1,121126.47432676
"10805",3,1,109510.98171121
"10806",3,1,90302.84961822
"10807",21,1,106925.70202479
"10808",10,1,92105.23864427
"10809",4,1,104194.6384717
"10810",3,1,107917.17096096
"10811",3,1,94243.7857423
"10812",13,1,102876.81398634
"10813",12,1,91089.9557797
"10814",5,1,92747.73037831
"10815",2,1,92747.73037831
"10816",5,1,87413.62215879
"10817",15,1,59263.59226985
"10818",3,1,74410.42842054
"10819",0,1,105782.30884539
"10820",5,1,91114.12838597
"10821",6,1,91699.91848086
"10822",4,1,122327.06832898
"10823",3,1,107430.25212122
"10824",25,1,105342.71687772
"10825",3,1,87327.45941237
"10826",3,1,120496.92050334
"10827",4,1,93484.67460066
"10828",0,2,75331.81021259
"10829",13,1,109497.16347348
"10830",5,1,64978.77639972
"10831",5,1,114927.87081868
"10832",4,1,108818.96508288
"10833",18,1,83570.36034155
"10834",8,1,88285.31056017
"10835",19,1,89495.38582015
"10836",4,1,114215.6157187
"10837",9,1,102996.53004717
"10838",11,1,64071.00723381
"10839",4,1,64071.00723381
"10840",2,1,68693.42902948
"10841",9,1,87327.45941237
"10842",6,1,79741.69749913
"10843",16,1,103824.22316272
"10844",3,1,85355.32468515
"10845",18,1,51886.79896377
"10846",5,1,108466.97823037
"10847",0,1,55105.48982426
"10848",0,1,64563.85371555
"10849",12,1,89719.08993869
"10850",8,1,105645.84284649
"10851",3,1,70469.11929262
"10852",8,1,114366.50180582
"10853",5,1,112098.97321361
"10854",3,1,94902.13463814
"10855",6,1,90302.84961822
"10856",3,1,106874.41134709
"10857",5,1,85532.41018375
"10858",0,1,90697.69589522
"10859",4,1,107294.56040495
"10860",16,1,117275.4163158
"10861",11,1,62704.50694864
"10862",11,1,70356.97953471
"10863",17,1,103340.94192347
"10864",10,1,113022.5785527
"10865",3,1,64591.84250389
"10866",7,1,74334.41295487
"10867",20,1,112426.38808489
"10868",10,1,116680.10222287
"10869",4,1,117876.20784249
"10870",4,1,77169.62934932
"10871",7,1,74335.67452042
"10872",3,4,63655.55767459
"10873",5,1,87892.32272114
"10874",0,1,86185.42389042
"10875",26,1,79250.30133829
"10876",9,1,76236.04745134
"10877",5,1,88906.33692001
"10878",0,1,91491.96833341
"10879",17,1,61422.09316468
"10880",9,1,85537.84144394
"10881",3,1,65285.9840993
"10882",16,1,64716.20679489
"10883",0,1,113346.26604008
"10884",0,1,110882.68563186
"10885",9,1,53808.95232592
"10886",0,1,113534.94200226
"10887",0,1,93499.40892786
"10888",0,1,93128.87935664
"10889",6,1,42771.30855574
"10890",5,1,46457.8089614
"10891",3,1,41999.87561373
"10892",3,1,32812.95656069
"10893",2,1,37453.06972837
"10894",2,1,38643.80162848
"10895",7,1,33317.21559745
"10896",5,1,133519.22218014
"10897",6,1,11677.00120654
"10898",4,1,25469.32383193
"10899",17,1,87799.47300909
"10900",10,1,38643.80162848
"10901",2,1,36693.79908635
"10902",0,1,34532.7811635
"10903",0,1,78005.97448827
"10904",13,1,60840.68819402
"10905",10,1,33604.65350708
"10906",3,1,33844.89657403
"10907",4,1,60208.90054395
"10908",16,1,60208.90054395
"10909",14,1,33844.89657403
"10910",4,1,59540.18330016
"10911",3,1,67407.74981001
"10912",8,1,25958.18468021
"10913",2,1,65210.78447315
"10914",8,1,91450.73241347
"10915",0,1,35260.5587413
"10916",3,1,72685.33696052
"10917",18,1,43303.10239128
"10918",3,1,12425.13255893
"10919",20,1,41884.74092783
"10920",7,1,123959.66682465
"10921",0,4,52983.90348943
"10922",4,1,38280.67649319
"10923",6,1,55845.99427939
"10924",13,1,47473.60635055
"10925",23,1,25015.19414912
"10926",15,1,55659.39908283
"10927",5,1,100931.24774922
"10928",1,1,74560.52324715
"10929",25,1,60038.11284319
"10930",6,1,46864.60830616
"10931",7,1,110007.6749341
"10932",18,1,121299.20060704
"10933",3,1,50198.43991889
"10934",8,1,39767.36185881
"10935",7,1,76963.68842079
"10936",3,1,83488.87767851
"10937",7,1,51994.79294142
"10938",9,1,132421.43825192
"10939",7,1,76908.50337342
"10940",14,1,84771.51586024
"10941",4,1,137013.77760414
"10942",5,1,15729.66265654
"10943",4,1,70627.3390471
"10944",3,1,66034.05362714
"10945",0,2,30117.76806596
"10946",3,1,103495.47053822
"10947",17,1,71919.32287837
"10948",4,1,136856.52586703
"10949",4,1,15298.2838893
"10950",11,1,73323.0510277
"10951",4,1,137894.10387103
"10952",19,1,129036.0949766
"10953",5,1,84708.28522173
"10954",7,1,55966.41766821
"10955",11,1,55966.41766821
"10956",2,1,7384.4494511
"10957",2,1,134298.61984132
"10958",12,1,134298.61984132
"10959",10,1,110874.16790279
"10960",2,1,110874.16790279
"10961",7,1,78005.97448827
"10962",0,1,141059.27110781
"10963",5,1,72113.46528896
"10964",6,1,53377.24317944
"10965",6,1,42167.02718119
"10966",7,1,51918.99461723
"10967",0,1,89030.91047176
"10968",7,1,55878.58740979
"10969",9,1,79517.58829572
"10970",5,1,102870.28634535
"10971",26,1,30730.976081
"10972",5,1,29003.55371456
"10973",12,1,91450.73241347
"10974",5,1,135190.90365292
"10975",14,1,112318.23387451
"10976",3,1,138262.72906545
"10977",5,1,38845.93793091
"10978",5,1,39416.40984065
"10979",11,1,42036.28587395
"10980",2,1,88824.29185747
"10981",19,1,54863.15776389
"10982",6,1,80533.88196613
"10983",0,1,49278.45680895
"10984",4,1,41649.37017131
"10985",4,1,31162.21366606
"10986",11,1,132853.95515118
"10987",4,1,22441.16173111
"10988",0,1,49486.85246278
"10989",0,1,41788.66783471
"10990",0,1,21410.45212224
"10991",11,1,95426.55453168
"10992",5,1,133810.89370568
"10993",0,2,19765.35799185
"10994",6,1,54139.33831916
"10995",3,1,52702.19392711
"10996",21,1,42268.70577594
"10997",6,1,59694.15092843
"10998",4,1,46164.47756623
"10999",3,1,16172.39305439
"11000",15,1,62110.0164577
"11001",4,1,46851.87714845
"11002",6,1,34034.76012495
"11003",5,1,133958.70435855
"11004",0,1,53806.03283955
"11005",11,1,15009.20792362
"11006",3,1,80225.9586889
"11007",8,1,46630.10467364
"11008",6,1,84668.86186014
"11009",0,1,48253.09290133
"11010",0,1,72014.21596742
"11011",0,1,32100.06735788
"11012",0,1,33423.74010332
"11013",0,1,39944.45429941
"11014",8,1,31058.86673469
"11015",11,1,49164.79948211
"11016",18,1,41992.8336975
"11017",7,1,63092.55676357
"11018",4,1,133922.08758067
"11019",16,1,136004.81087108
"11020",3,1,36650.33143471
"11021",9,1,118889.36084331
"11022",4,1,34277.91733267
"11023",5,1,19660.34491023
"11024",3,1,88493.74347886
"11025",7,1,131030.76656478
"11026",3,1,35122.26019758
"11027",9,1,50116.82743365
"11028",7,1,89918.00105933
"11029",22,1,130007.38306412
"11030",4,1,27940.02345393
"11031",9,1,135003.77209479
"11032",11,1,135003.77209479
"11033",10,1,72093.76402532
"11034",10,1,65895.99642444
"11035",3,1,87954.10069958
"11036",14,1,109078.0195909
"11037",6,1,31456.90848422
"11038",3,1,58040.99224928
"11039",16,1,45895.73327118
"11040",0,2,2772.39393244
"11041",4,2,18246.64637417
"11042",4,1,27771.63417141
"11043",16,1,83250.80128672
"11044",4,1,76115.46847796
"11045",23,1,41092.32057472
"11046",4,1,36422.02343984
"11047",6,1,23227.54199587
"11048",26,2,56267.82193169
"11049",10,1,37250.68538972
"11050",3,1,21835.17062977
"11051",16,1,41238.0796483
"11052",9,1,51526.16113288
"11053",10,1,21562.45736118
"11054",0,1,25367.78172524
"11055",16,1,40479.00161932
"11056",3,1,72208.62160254
"11057",5,1,47014.35095025
"11058",0,1,48177.48520327
"11059",21,1,28877.68186575
"11060",8,1,54376.89147489
"11061",4,1,14959.2477114
"11062",9,1,73095.56118064
"11063",18,1,21410.45212224
"11064",13,1,109561.68375186
"11065",4,1,133149.70343862
"11066",4,1,61919.11561399
"11067",6,1,67670.71794267
"11068",0,1,74714.17198376
"11069",4,1,26406.07374764
"11070",5,1,23658.75742115
"11071",12,1,71224.25303159
"11072",17,1,133643.53424505
"11073",10,1,35271.79905242
"11074",66,4,1428.22383677
"11075",66,4,1428.22383677
"11076",3,1,74329.01627848
"11077",3,1,74329.01627848
"11078",14,1,129659.75554404
"11079",18,1,27775.6290918
"11080",0,1,38462.02673889
"11081",99,4,1428.22383677
"11082",66,4,1428.22383677
"11083",4,1,43299.20887335
"11084",4,2,26906.91740525
"11085",12,1,20570.85929789
"11086",14,1,53666.26429237
"11087",11,1,60033.51130346
"11088",0,1,48616.59508135
"11089",16,1,29270.68248277
"11090",4,1,75331.68186476
"11091",11,1,30643.9728707
"11092",11,1,34839.05006019
"11093",4,1,67636.63963443
"11094",4,1,52465.53961369
"11095",0,1,61697.76846927
"11096",6,1,26906.91740525
"11097",7,1,30730.976081
"11098",14,1,82894.63129003
"11099",18,1,10392.03450875
"11100",6,1,78077.92710473
"11101",0,1,73781.42041385
"11102",0,1,51268.00337748
"11103",13,1,97987.38807354
"11104",0,1,62545.74585272
"11105",0,1,56224.71637021
"11106",0,1,27573.31269122
"11107",0,4,28594.11737222
"11108",0,1,68147.03981265
"11109",0,1,134894.74009254
"11110",5,4,24029.4096273
"11111",4,1,29214.82490854
"11112",0,2,3737.8008615
"11113",0,1,25479.79775872
"11114",3,1,11302.93728837
"11115",3,2,1179.19820916
"11116",0,2,9382.66141577
"11117",12,1,18083.30525636
"11118",7,1,30318.36318003
"11119",6,2,29863.04089615
"11120",5,1,30318.36318003
"11121",1,1,30318.36318003
"11122",3,2,6669.17446426
"11123",3,1,24026.27860584
"11124",10,1,13752.37086614
"11125",2,1,30465.97933953
"11126",2,1,34812.67616959
"11127",2,1,6252.18264208
"11128",2,1,4007.17559903
"11129",0,4,30921.77419806
"11130",5,1,33787.74619713
"11131",0,4,3505.42760431
"11132",0,2,2825.57437479
"11133",0,2,2825.57437479
"11134",2,1,401.33157784
"11135",0,1,29446.2428035
"11136",17,1,21681.56892087
"11137",2,4,15651.6493341
"11138",3,1,16351.15505077
"11139",13,1,23564.1088878
"11140",4,1,20567.1770876
"11141",10,1,23440.02225718
"11142",1,1,23935.09498233
"11143",2,1,11411.90850872
"11144",15,1,10412.88456322
"11145",4,1,22195.77794513
"11146",0,1,12518.62107016
"11147",0,1,21505.29225102
"11148",5,1,14704.2968453
"11149",7,1,13192.32154513
"11150",1,1,20646.32159955
"11151",0,2,3783.958788
"11152",4,1,19327.5278855
"11153",12,2,11775.72636525
"11154",0,2,10432.6950824
"11155",0,2,12541.81128596
"11156",0,2,10896.43931988
"11157",7,2,14800.95658475
"11158",6,1,33049.89445168
"11159",11,1,24650.62061656
"11160",7,1,32821.45474004
"11161",7,1,28255.11184231
"11162",6,1,35754.1262941
"11163",4,1,29910.01185915
"11164",15,1,30850.69330974
"11165",5,1,30850.69330974
"11166",5,1,24309.70670587
"11167",4,1,28529.09060534
"11168",0,1,16650.46618708
"11169",6,1,31295.98600536
"11170",10,1,20433.57835046
"11171",0,2,8267.76184918
